,smiles,reward,rank,spaya_score,spaya_nb_steps,status,objective,SA_score,type,dataset,method,property,tb_synthesizability
28,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2ccc(C)cc2)CC2CCCCC21,0.7187952884282609,28,0.7,3,DONE,0.7187952884282609,3.696309977160263,ws,chembl,smiles_lstm,Perindopril MPO,1
29,CCOC(=O)C(Cc1ccccc1)NC(C)C(=O)N1C(C(=O)c2ccccc2)CC2CCCCC21,0.7164316689560741,29,0.7,5,DONE,0.7164316689560741,3.6429254863974503,ws,chembl,smiles_lstm,Perindopril MPO,1
30,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)OCc2ccccc2)CC2CCCCC21,0.7159644139318704,30,0.6,4,DONE,0.7159644139318704,3.678989144905673,ws,chembl,smiles_lstm,Perindopril MPO,1
31,CCOC(=O)C(CCc1ccc(C)cc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Br)cn2C)CC2CCCCC21,0.7158188976374373,31,0.6,6,DONE,0.7158188976374373,4.092967124524276,ws,chembl,smiles_lstm,Perindopril MPO,1
32,CCOC(=O)C(CCc1ccc(Cl)cc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)O)co2)CC2CCCCC21,0.7156780854205468,32,0.6,5,DONE,0.7156780854205468,4.060903604044812,ws,chembl,smiles_lstm,Perindopril MPO,1
33,CCOC(=O)C(CCCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)O)c(C)o2)CC2CCCCC21,0.7155417527999327,33,0.6,3,DONE,0.7155417527999327,3.9985992515732107,ws,chembl,smiles_lstm,Perindopril MPO,1
34,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)sc2Cl)CC2CCCCC21,0.7129749878735813,34,0.6,3,DONE,0.7129749878735813,4.040487395417681,ws,chembl,smiles_lstm,Perindopril MPO,1
35,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)oc2Cl)CC2CCCCC21,0.7129749878735813,35,0.6,5,DONE,0.7129749878735813,4.14663830450859,ws,chembl,smiles_lstm,Perindopril MPO,1
36,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2O)CC2CCCCC21,0.7128791772183246,36,0.6,4,DONE,0.7128791772183246,3.8507241993078996,ws,chembl,smiles_lstm,Perindopril MPO,1
37,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)ccc2C)CC2CCCCC21,0.7128791772183246,37,0.7,3,DONE,0.7128791772183246,3.807379611152692,ws,chembl,smiles_lstm,Perindopril MPO,1
38,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)cc(C)c2)CC2CCCCC21,0.7128791772183246,38,0.6,4,DONE,0.7128791772183246,3.8129205233378514,ws,chembl,smiles_lstm,Perindopril MPO,1
39,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)C)on2)CC2CCCCC21,0.7128791772183246,39,0.6,4,DONE,0.7128791772183246,4.041231347027436,ws,chembl,smiles_lstm,Perindopril MPO,1
40,CCOC(=O)C(CCc1ccc(C)cc1)NC(C)C(=O)N1C(C(=O)NCc2ccc(Cl)cc2)CC2CCCCC21,0.7128791772183246,40,0.6,4,DONE,0.7128791772183246,3.7539334573065384,ws,chembl,smiles_lstm,Perindopril MPO,1
41,CCOC(=O)C(CCCc1ccc(OC)cc1)NC(C)C(=O)N1C(C(=O)c2ccc(Cl)cc2)CC2CCCCC21,0.7128791772183246,41,0.6,6,DONE,0.7128791772183246,3.812003981472637,ws,chembl,smiles_lstm,Perindopril MPO,1
42,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)N(CC)c2ccc(C#N)cc2)CC2CCCCC21,0.7127864449672372,42,0.7,4,DONE,0.7127864449672372,3.973682560335897,ws,chembl,smiles_lstm,Perindopril MPO,1
43,CCOC(=O)C(Cc1ccc(OC)cc1)NC(C)C(=O)N1C(C(=O)c2ccccc2)CC2CCCCC21,0.7101221755962168,43,0.7,4,DONE,0.7101221755962168,3.699290763832214,ws,chembl,smiles_lstm,Perindopril MPO,1
44,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cccc(Cl)c2)CC2CCCCC21,0.7100226978096958,44,0.6,4,DONE,0.7100226978096958,3.7341286881789735,ws,chembl,smiles_lstm,Perindopril MPO,1
45,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2ccc(Br)cc2)CC2CCCCC21,0.7100226978096958,45,0.6,5,DONE,0.7100226978096958,3.7385694366197235,ws,chembl,smiles_lstm,Perindopril MPO,1
46,CCOC(=O)C(CCc1ccc(OC)cc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)O)c(C)o2)CC2CCCCC21,0.709885207532891,46,0.6,5,DONE,0.709885207532891,4.033272122841426,ws,chembl,smiles_lstm,Perindopril MPO,1
47,CCOC(=O)C(CSc1ccccc1)NC(C)C(=O)N1C(C(=O)c2ccccc2)CC2CCCCC21,0.7071067811865476,47,0.6,6,DONE,0.7071067811865476,3.8066448004351283,ws,chembl,smiles_lstm,Perindopril MPO,1
48,CCOC(=O)C(CCc1ccccc1C)NC(C)C(=O)N1C(C(=O)c2ccc(OC)c(OC)c2)CC2CCCCC21,0.7071067811865476,48,0.6,4,DONE,0.7071067811865476,3.904877918426082,ws,chembl,smiles_lstm,Perindopril MPO,1
49,CCOC(=O)C(CCc1ccccc1C)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(Cl)c2)CC2CCCCC21,0.7071067811865476,49,0.7,4,DONE,0.7071067811865476,3.9325642060515005,ws,chembl,smiles_lstm,Perindopril MPO,1
50,CCOC(=O)C(CCc1ccccc1C)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=N)N)cs2)CC2CCCCC21,0.7071067811865476,50,0.6,6,DONE,0.7071067811865476,4.17580862076722,ws,chembl,smiles_lstm,Perindopril MPO,1
51,CCOC(=O)C(CCc1ccccc1C)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=N)N)co2)CC2CCCCC21,0.7071067811865476,51,0.6,7,DONE,0.7071067811865476,4.207655978626752,ws,chembl,smiles_lstm,Perindopril MPO,1
52,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2C(=O)O)CC2CCCCC21,0.7071067811865476,52,0.6,2,DONE,0.7071067811865476,3.9094992515732105,ws,chembl,smiles_lstm,Perindopril MPO,1
53,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(C(=O)O)c2)CC2CCCCC21,0.7071067811865476,53,0.6,2,DONE,0.7071067811865476,3.897821546227709,ws,chembl,smiles_lstm,Perindopril MPO,1
54,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)c(C)cc2C)CC2CCCCC21,0.7071067811865476,54,0.6,2,DONE,0.7071067811865476,3.887182533810698,ws,chembl,smiles_lstm,Perindopril MPO,1
55,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(N)=O)nn2C)CC2CCCCC21,0.7071067811865476,55,0.6,2,DONE,0.7071067811865476,4.079505610733776,ws,chembl,smiles_lstm,Perindopril MPO,1
56,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)(C)C)on2)CC2CCCCC21,0.7071067811865476,56,0.6,2,DONE,0.7071067811865476,4.067674975282269,ws,chembl,smiles_lstm,Perindopril MPO,1
57,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)(C)C)no2)CC2CCCCC21,0.7071067811865476,57,0.6,4,DONE,0.7071067811865476,4.050891028793975,ws,chembl,smiles_lstm,Perindopril MPO,1
58,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)(C)C)cs2)CC2CCCCC21,0.7071067811865476,58,0.6,2,DONE,0.7071067811865476,4.077692366586618,ws,chembl,smiles_lstm,Perindopril MPO,1
59,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Br)ccc2C(=O)O)CC2CCCCC21,0.7071067811865476,59,0.6,3,DONE,0.7071067811865476,3.9367151577009825,ws,chembl,smiles_lstm,Perindopril MPO,1
60,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2c(F)ccc(C)c2C)CC2CCCCC21,0.7071067811865476,60,0.6,4,DONE,0.7071067811865476,3.942552701034778,ws,chembl,smiles_lstm,Perindopril MPO,1
61,CCOC(=O)C(CCc1ccc(C)cc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)cc(C)c2)CC2CCCCC21,0.7071067811865476,61,0.6,6,DONE,0.7071067811865476,3.860335443509694,ws,chembl,smiles_lstm,Perindopril MPO,1
62,CCCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)c2ccccc2)CC2CCCCC21,0.7071067811865476,62,0.7,4,DONE,0.7071067811865476,3.7447959183003876,ws,chembl,smiles_lstm,Perindopril MPO,1
63,CCOC(=O)C(CCc1ccccc1)NC(C)C(=S)NC(CCc1ccccc1)C(=O)N1C(C(=O)O)CC2CCCCC21,0.7043607250604991,63,0.6,5,DONE,0.7043607250604991,4.1505250043224,ws,chembl,smiles_lstm,Perindopril MPO,1
64,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCc2ccccc2C1C(=O)N1C(C(=O)O)CC2CCCCC21,0.7043607250604991,64,0.6,3,DONE,0.7043607250604991,4.156989569265653,ws,chembl,smiles_lstm,Perindopril MPO,1
65,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)c2ccc(OC(=O)OC)cc2)CC2CCCCC21,0.7042726744663603,65,0.6,6,DONE,0.7042726744663603,3.9248068308929263,ws,chembl,smiles_lstm,Perindopril MPO,1
66,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2OC)CC2CCCCC21,0.7042726744663603,66,0.6,4,DONE,0.7042726744663603,3.8150521889831133,ws,chembl,smiles_lstm,Perindopril MPO,1
67,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(OC)c2)CC2CCCCC21,0.7042726744663603,67,0.6,4,DONE,0.7042726744663603,3.8522434356674626,ws,chembl,smiles_lstm,Perindopril MPO,1
68,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)ccc2OC)CC2CCCCC21,0.7042726744663603,68,0.6,4,DONE,0.7042726744663603,3.8076695629884174,ws,chembl,smiles_lstm,Perindopril MPO,1
69,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C)cc(OC)c2)CC2CCCCC21,0.7042726744663603,69,0.6,3,DONE,0.7042726744663603,3.8348486080812556,ws,chembl,smiles_lstm,Perindopril MPO,1
70,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)OC)cs2)CC2CCCCC21,0.7042726744663603,70,0.6,4,DONE,0.7042726744663603,3.9966671757205123,ws,chembl,smiles_lstm,Perindopril MPO,1
71,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)OC)co2)CC2CCCCC21,0.7042726744663603,71,0.7,3,DONE,0.7042726744663603,4.036836539115738,ws,chembl,smiles_lstm,Perindopril MPO,1
72,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)NC)cs2)CC2CCCCC21,0.7042726744663603,72,0.6,4,DONE,0.7042726744663603,4.016932692961891,ws,chembl,smiles_lstm,Perindopril MPO,1
73,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Br)ccc2OC)CC2CCCCC21,0.7042726744663603,73,0.6,4,DONE,0.7042726744663603,3.842737334871707,ws,chembl,smiles_lstm,Perindopril MPO,1
74,CCOC(=O)C(CSc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)O)cs2)CC2CCCCC21,0.7042264971936184,74,0.6,6,DONE,0.7042264971936184,4.083493974665284,ws,chembl,smiles_lstm,Perindopril MPO,1
75,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=N)N)co2)CC2CCCCC21,0.7042264971936184,75,0.6,5,DONE,0.7042264971936184,4.12256953627182,ws,chembl,smiles_lstm,Perindopril MPO,1
76,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Br)ccc2F)CC2CCCCC21,0.7042264971936184,76,0.6,4,DONE,0.7042264971936184,3.8529150774562986,ws,chembl,smiles_lstm,Perindopril MPO,1
77,CCOC(=O)C(CCc1ccccc1C)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)NC)cs2)CC2CCCCC21,0.6987052142198116,77,0.7,4,DONE,0.6987052142198116,4.1032139842981135,ws,chembl,smiles_lstm,Perindopril MPO,1
78,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(OC)cc(OC)c2)CC2CCCCC21,0.6959705453537527,78,0.7,4,DONE,0.6959705453537527,3.8537162314029523,ws,chembl,smiles_lstm,Perindopril MPO,1
79,CCOC(=O)C(CCCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2OC)CC2CCCCC21,0.6959705453537527,79,0.7,4,DONE,0.6959705453537527,3.838256244331202,ws,chembl,smiles_lstm,Perindopril MPO,1
80,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2ccc(C(N)=O)cc2)CC2CCCCC21,0.6957923426763075,80,0.7,4,DONE,0.6957923426763075,3.7819348149778076,ws,chembl,smiles_lstm,Perindopril MPO,1
81,CCOC(=O)C(CCCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)ccc2Cl)CC2CCCCC21,0.6957923426763075,81,0.7,4,DONE,0.6957923426763075,3.841950730097169,ws,chembl,smiles_lstm,Perindopril MPO,1
82,CCOC(=O)C(CCCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(Cl)c2)CC2CCCCC21,0.6957923426763075,82,0.7,4,DONE,0.6957923426763075,3.8638204913703795,ws,chembl,smiles_lstm,Perindopril MPO,1
83,CCOC(=O)C(Cc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(Cl)c2)CC2CCCCC21,0.6954182607446033,83,0.7,3,DONE,0.6954182607446033,3.800030052760339,ws,chembl,smiles_lstm,Perindopril MPO,1
84,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)(C)C)ccc2C)CC2CCCCC21,0.6932677369088798,84,0.7,2,DONE,0.6932677369088798,3.941855199764502,ws,chembl,smiles_lstm,Perindopril MPO,1
85,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)c(OC)cc2OC)CC2CCCCC21,0.6905961749988752,85,0.7,4,DONE,0.6905961749988752,3.9359861469990847,ws,chembl,smiles_lstm,Perindopril MPO,1
86,CCOC(=O)C(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)c2ccccc2)CC2CCCCC21,0.6835298930947339,86,0.7,5,DONE,0.6835298930947339,3.8465774417769953,ws,chembl,smiles_lstm,Perindopril MPO,1
87,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(C)(C)C)ccc2C(C)C)CC2CCCCC21,0.6802106785137816,87,0.7,4,DONE,0.6802106785137816,4.085079677589656,ws,chembl,smiles_lstm,Perindopril MPO,1
88,CCOC(=O)C(Cc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(Cl)cc(C(F)(F)F)c2)CC2CCCCC21,0.6762871735330127,88,0.7,3,DONE,0.6762871735330127,3.9327399696556498,ws,chembl,smiles_lstm,Perindopril MPO,1
89,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NC(Cc2ccccc2)C(=O)OC(C)C)CC2CCCCC21,0.6751906048969998,89,0.7,3,DONE,0.6751906048969998,4.033997913504606,ws,chembl,smiles_lstm,Perindopril MPO,1
90,CCOC(=O)C(Cc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(OC)c(OC)c(OC)c2)CC2CCCCC21,0.674199862463242,90,0.7,5,DONE,0.674199862463242,3.8578057274186657,ws,chembl,smiles_lstm,Perindopril MPO,1
91,CCCCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(N)=O)nn2C)CC2CCCCC21,0.674199862463242,91,0.7,5,DONE,0.674199862463242,4.138668664481603,ws,chembl,smiles_lstm,Perindopril MPO,1
92,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)N(Cc2ccc(C)cc2)C2CCCCC2)CC2CCCCC21,0.6702800625998364,92,0.7,3,DONE,0.6702800625998364,3.980057669718457,ws,chembl,smiles_lstm,Perindopril MPO,1
93,CCC(C)C(NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1C(C(=O)O)CC2CCCCC21,0.6681531047810609,93,0.7,3,DONE,0.6681531047810609,3.8210420159208667,ws,chembl,smiles_lstm,Perindopril MPO,1
94,CC(C)CC(NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1C(C(=O)O)CC2CCCCC21,0.6681531047810609,94,0.7,3,DONE,0.6681531047810609,3.6901168417653203,ws,chembl,smiles_lstm,Perindopril MPO,1
95,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(=O)NC3CC3)ccc2OC)CC2CCCCC21,0.6678646310949742,95,0.7,4,DONE,0.6678646310949742,3.9584541946237497,ws,chembl,smiles_lstm,Perindopril MPO,1
96,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC(C(=O)Nc2ccc(CC)cc2)CC2CCCCC21,0.667317390751957,96,0.7,3,DONE,0.667317390751957,3.7444602997700844,ws,chembl,smiles_lstm,Perindopril MPO,1
97,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)Nc2ccc(CC3CCCCC3)cc2)CC2CCCCC21,0.66727466192907,97,0.7,3,DONE,0.66727466192907,3.864679681354586,ws,chembl,smiles_lstm,Perindopril MPO,1
98,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)NCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC2CCCCC21,0.66727466192907,98,0.7,4,DONE,0.66727466192907,4.078800745432117,ws,chembl,smiles_lstm,Perindopril MPO,1
99,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC(C(=O)Nc2cccc(C(=O)O)c2)CC2CCCCC21,0.6621642835894567,99,0.7,3,DONE,0.6621642835894567,3.7923301730679935,ws,chembl,smiles_lstm,Perindopril MPO,1
0,CCOC(=O)C1=C(C)NC(COCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.8306623862918074,0,0.7,2,DONE,0.8306623862918074,2.8896909390599532,ws,chembl,smiles_lstm,Amlodipine MPO,1
1,CCOC(=O)C1=C(C)NC(COCCOCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.8241633836921342,1,0.7,2,DONE,0.8241633836921342,3.0108220996515103,ws,chembl,smiles_lstm,Amlodipine MPO,1
2,CCOC(=O)C1=C(C)NC(Cn2cccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.8143450710459553,2,0.7,3,DONE,0.8143450710459553,3.001473975346567,ws,chembl,smiles_lstm,Amlodipine MPO,1
3,CCOC(=O)C1=C(C)NC(COc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.812403840463596,3,0.8,2,DONE,0.812403840463596,2.8043967061415707,ws,chembl,smiles_lstm,Amlodipine MPO,1
4,CCOC(=O)C1=C(C)NC(CCn2cccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.8122769321068952,4,0.7,3,DONE,0.8122769321068952,3.0891051256355713,ws,chembl,smiles_lstm,Amlodipine MPO,1
5,CCOC(=O)C1=C(C)NC(Cc2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.8017837257372732,5,0.8,1,DONE,0.8017837257372732,2.7503078728883192,ws,chembl,smiles_lstm,Amlodipine MPO,1
6,CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.8004852897018947,6,0.8,2,DONE,0.8004852897018947,2.758718363809118,ws,chembl,smiles_lstm,Amlodipine MPO,1
7,CCOC(=O)C1=C(C)NC(CSCc2ccco2)=C(C(=O)OC)C1c1ccccc1Cl,0.8,7,0.7,2,DONE,0.8,3.050199877970032,ws,chembl,smiles_lstm,Amlodipine MPO,1
8,CCOC(=O)C1=C(C)NC(COC(=O)Cc2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.7988086367179802,8,0.7,5,DONE,0.7988086367179802,2.824560438646019,ws,chembl,smiles_lstm,Amlodipine MPO,1
9,COC(=O)C1=C(C)NC(CO)=C(C(=O)OCCOCc2ccco2)C1c1ccccc1Cl,0.7982824700322463,9,0.7,4,DONE,0.7982824700322463,3.1191940440845265,ws,chembl,smiles_lstm,Amlodipine MPO,1
10,CCOCC1=C(C(=O)OCc2cc(Cl)cc(Cl)c2Cl)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,0.7950317425726555,10,0.8,3,DONE,0.7950317425726555,3.1666839606317634,ws,chembl,smiles_lstm,Amlodipine MPO,1
11,CCOC(=O)C1=C(C)NC(Cc2ccccc2F)=C(C(=O)OC)C1c1ccccc1Cl,0.7937253933193772,11,0.7,2,DONE,0.7937253933193772,2.85930140779546,ws,chembl,smiles_lstm,Amlodipine MPO,1
12,CCOC(=O)C1=C(C)NC(Cc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7937253933193772,12,0.7,2,DONE,0.7937253933193772,2.854202481140719,ws,chembl,smiles_lstm,Amlodipine MPO,1
13,CCOC(=O)C1=C(C)NC(Cc2ccc(F)cc2)=C(C(=O)OC)C1c1ccccc1Cl,0.7937253933193772,13,0.7,2,DONE,0.7937253933193772,2.81805918954859,ws,chembl,smiles_lstm,Amlodipine MPO,1
14,CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7928249671720918,14,0.7,4,DONE,0.7928249671720918,2.8452234432114416,ws,chembl,smiles_lstm,Amlodipine MPO,1
15,CCOC(=O)C1=C(C)NC(COC(=O)c2ccccc2Br)=C(C(=O)OC)C1c1ccccc1Cl,0.7928249671720918,15,0.7,2,DONE,0.7928249671720918,2.8973350635060413,ws,chembl,smiles_lstm,Amlodipine MPO,1
16,CCOC(=O)C1=C(C)NC(Cc2ccccc2OC)=C(C(=O)OC)C1c1ccccc1Cl,0.7921180343813394,16,0.8,1,DONE,0.7921180343813394,2.849490050998961,ws,chembl,smiles_lstm,Amlodipine MPO,1
17,CCOC(=O)C1=C(C)NC(Cc2ccc(OC)cc2)=C(C(=O)OC)C1c1ccccc1Cl,0.7921180343813394,17,0.8,1,DONE,0.7921180343813394,2.807380630082797,ws,chembl,smiles_lstm,Amlodipine MPO,1
18,CCOC(=O)C1=C(C)NC(COc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1C,0.7921180343813394,18,0.7,4,DONE,0.7921180343813394,2.804712522909073,ws,chembl,smiles_lstm,Amlodipine MPO,1
19,CCOC(=O)C1=C(C)NC(CCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7921180343813394,19,0.8,2,DONE,0.7921180343813394,2.8433946318114067,ws,chembl,smiles_lstm,Amlodipine MPO,1
20,CCOC(=O)C1=C(C)NC(COC(=O)Cc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7913079200280163,20,0.8,3,DONE,0.7913079200280163,2.923622209045721,ws,chembl,smiles_lstm,Amlodipine MPO,1
21,CCOC(=O)CC1=C(C(=O)OCc2ccco2)C(c2ccccc2Cl)C(C(=O)OC)=C(C)N1,0.7905694150420949,21,0.7,3,DONE,0.7905694150420949,3.0406892668191503,ws,chembl,smiles_lstm,Amlodipine MPO,1
22,CCOC(=O)C1=C(C)NC(COC(=O)CCc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7898437889919591,22,0.7,2,DONE,0.7898437889919591,2.946718026536507,ws,chembl,smiles_lstm,Amlodipine MPO,1
23,CCOC(=O)C1=C(C)NC(CNc2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.7897862851668316,23,0.8,2,DONE,0.7897862851668316,2.7788996127180425,ws,chembl,smiles_lstm,Amlodipine MPO,1
24,CCOC(=O)C1=C(C)NC(CC#Cc2cccs2)=C(C(=O)OC)C1c1ccccc1Cl,0.7897862851668316,24,0.7,3,DONE,0.7897862851668316,3.2767913899063723,ws,chembl,smiles_lstm,Amlodipine MPO,1
25,CCOC(=O)C1=C(C)NC(CC#Cc2ccco2)=C(C(=O)OC)C1c1ccccc1Cl,0.7897862851668316,25,0.7,3,DONE,0.7897862851668316,3.3646730875191047,ws,chembl,smiles_lstm,Amlodipine MPO,1
26,CCOCCOC(=O)C1=C(C)NC(Cc2ccccc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7890763647670371,26,0.7,3,DONE,0.7890763647670371,3.0032793050427804,ws,chembl,smiles_lstm,Amlodipine MPO,1
27,COC(=O)C1=C(C)NC(CCCl)=C(C(=O)OCC2CC2)C1c1ccccc1Cl,0.7880689256524124,27,0.8,3,DONE,0.7880689256524124,3.042476649548056,ws,chembl,smiles_lstm,Amlodipine MPO,1
28,CCOC(=O)C1=C(C)NC(COC(=O)COc2ccccc2)=C(C(=O)OC)C1c1ccccc1Cl,0.787635937708768,28,0.7,2,DONE,0.787635937708768,2.852285108590948,ws,chembl,smiles_lstm,Amlodipine MPO,1
29,CCOC(=O)C1=C(C)NC(CC)=C(C(=O)OCCOCc2ccc(OC)o2)C1c1ccccc1Cl,0.787635937708768,29,0.7,3,DONE,0.787635937708768,3.2652226282141807,ws,chembl,smiles_lstm,Amlodipine MPO,1
30,CCOC(=O)C1=C(C)NC(Cc2ccc(Cl)cc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7859052479933758,30,0.8,2,DONE,0.7859052479933758,2.9323237293992115,ws,chembl,smiles_lstm,Amlodipine MPO,1
31,CCOC(=O)C1=C(C)NC(CN)=C(C(=O)OC)C1c1cccc(-c2ccccc2Cl)c1Cl,0.7859052479933758,31,0.7,4,DONE,0.7859052479933758,3.07933054758103,ws,chembl,smiles_lstm,Amlodipine MPO,1
32,CCOC(=O)C1=C(C)NC(COC(=O)c2cccc(Cl)c2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7853804364169902,32,0.7,4,DONE,0.7853804364169902,2.9629046337086855,ws,chembl,smiles_lstm,Amlodipine MPO,1
33,CCOC(=O)C1=C(C)NC(COC(=O)c2ccc(Cl)cc2Cl)=C(C(=O)OC)C1c1ccccc1Cl,0.7853804364169902,33,0.7,3,DONE,0.7853804364169902,2.9233132875548407,ws,chembl,smiles_lstm,Amlodipine MPO,1
